id	contig	beg	end	gene	product
cds-WP_013815099.1-64	NZ_KK737549.1	389609	390577		IS5-like element IS903B family transposase
cds-WP_021441029.1	NZ_KK737549.1	390933	392513		lytic transglycosylase F
cds-WP_004151744.1	NZ_KK737549.1	392638	393162	ssb1	single-stranded DNA-binding protein SSB1
cds-WP_004146620.1	NZ_KK737549.1	393414	396239	uvrA	excinuclease ABC subunit UvrA
cds-WP_002884953.1	NZ_KK737549.1	396240	396596		MmcQ/YjbR family DNA-binding protein
cds-WP_002884951.1	NZ_KK737549.1	396600	397016		YjbQ family protein
cds-WP_004151745.1	NZ_KK737549.1	397147	397860	aphA	acid phosphatase AphA
cds-WP_009485000.1	NZ_KK737549.1	398051	399244	tyrB	aromatic amino acid transaminase
cds-WP_004214117.1	NZ_KK737549.1	399421	400500	alr	alanine racemase
cds-WP_002884942.1	NZ_KK737549.1	400532	401947	dnaB	replicative DNA helicase
cds-WP_032428470.1	NZ_KK737549.1	402117	403100		quinone oxidoreductase
cds-WP_009484997.1	NZ_KK737549.1	403282	403524	pspG	envelope stress response protein PspG
cds-WP_004214118.1	NZ_KK737549.1	403664	404662	dusA	tRNA dihydrouridine(20/20a) synthase DusA
cds-WP_002884935.1	NZ_KK737549.1	404763	405251		cupin domain-containing protein
cds-WP_002884931.1	NZ_KK737549.1	405501	406016	zur	zinc uptake transcriptional repressor Zur
cds-WP_004151747.1	NZ_KK737549.1	406112	406321		CsbD family protein
cds-WP_004219133.1	NZ_KK737549.1	406387	406536		hypothetical protein
cds-WP_004151748.1	NZ_KK737549.1	406556	407872	dinF	MATE family efflux transporter DinF
cds-WP_002884822.1	NZ_KK737549.1	407942	408550	lexA	repressor LexA
cds-WP_002884819.1	NZ_KK737549.1	408673	409041		diacylglycerol kinase
cds-WP_004178269.1	NZ_KK737549.1	409170	411593	plsB	glycerol-3-phosphate 1-O-acyltransferase PlsB
cds-WP_002884808.1	NZ_KK737549.1	411642	412508	ubiA	4-hydroxybenzoate octaprenyltransferase
cds-WP_002884807.1	NZ_KK737549.1	412521	413018	ubiC	chorismate lyase
cds-WP_032428466.1	NZ_KK737549.1	413206	414129	malM	maltose operon protein MalM
cds-WP_002884747.1	NZ_KK737549.1	414244	415533		maltoporin
cds-WP_002884743.1	NZ_KK737549.1	415617	416726	malK	maltose/maltodextrin ABC transporter ATP-binding protein MalK
cds-WP_002884740.1	NZ_KK737549.1	417097	418287	malE	maltose/maltodextrin ABC transporter substrate-binding protein MalE
cds-WP_002884726.1	NZ_KK737549.1	418405	419949	malF	maltose ABC transporter permease MalF
cds-WP_002884725.1	NZ_KK737549.1	419964	420854	malG	maltose ABC transporter permease MalG
cds-WP_002884721.1	NZ_KK737549.1	421046	421456	psiE	phosphate-starvation-inducible protein PsiE
cds-WP_013815099.1-65	NZ_KK737549.1	421813	422781		IS5-like element IS903B family transposase
cds-WP_021441021.1	NZ_KK737549.1	422896	424173		serine dehydratase subunit alpha family protein
cds-AF52_RS04955	NZ_KK737549.1	424257	424484		AzlC family ABC transporter permease
cds-WP_013815099.1-66	NZ_KK737549.1	424540	425508		IS5-like element IS903B family transposase
cds-AF52_RS04945	NZ_KK737549.1	425541	425747		reactive intermediate/imine deaminase
cds-WP_004177855.1	NZ_KK737549.1	425768	426088		AzlD domain-containing protein
cds-AF52_RS04935	NZ_KK737549.1	426081	426602		AzlC family ABC transporter permease
cds-WP_013815099.1-67	NZ_KK737549.1	426636	427604		IS5-like element IS903B family transposase
cds-AF52_RS0124460	NZ_KK737549.1	427655	427843		reactive intermediate/imine deaminase
cds-WP_004177856.1	NZ_KK737549.1	427951	428460		GNAT family N-acetyltransferase
cds-WP_019725463.1	NZ_KK737549.1	428469	428924		N-acetyltransferase
cds-WP_002884631.1	NZ_KK737549.1	428974	430623	pgi	glucose-6-phosphate isomerase
cds-WP_004146591.1	NZ_KK737549.1	431388	432737	lysC	lysine-sensitive aspartokinase 3
cds-WP_002884627.1	NZ_KK737549.1	432876	433805	panS	ketopantoate/pantoate/pantothenate transporter PanS
cds-WP_002884625.1	NZ_KK737549.1	433922	434194		DUF3811 domain-containing protein
cds-WP_002884619.1	NZ_KK737549.1	434191	435066	rluF	23S rRNA pseudouridine(2604) synthase RluF
cds-WP_002884616.1	NZ_KK737549.1	435416	436363		sugar-binding transcriptional regulator
cds-WP_032430268.1	NZ_KK737549.1	436434	437237		SDR family oxidoreductase
cds-WP_021441018.1	NZ_KK737549.1	437247	437654		PTS sugar transporter subunit IIA
cds-WP_032430269.1	NZ_KK737549.1	437654	438148		PTS sugar transporter subunit IIB
cds-WP_002884608.1	NZ_KK737549.1	438214	439014		PTS mannose/fructose/sorbose transporter subunit IIC
cds-WP_032428464.1	NZ_KK737549.1	439026	439850		PTS system mannose/fructose/sorbose family transporter subunit IID
cds-WP_021441016.1	NZ_KK737549.1	439923	441155	sorE	L-sorbose 1-phosphate reductase
cds-WP_002884583.1	NZ_KK737549.1	441148	441957		shikimate 5-dehydrogenase
cds-WP_004177864.1	NZ_KK737549.1	442045	443676		Na/Pi cotransporter family protein
cds-WP_015959249.1	NZ_KK737549.1	443806	447489	metH	methionine synthase
cds-WP_002884578.1	NZ_KK737549.1	447684	448514	iclR	glyoxylate bypass operon transcriptional repressor IclR
cds-WP_002884575.1	NZ_KK737549.1	448564	450348	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase
cds-WP_004192658.1	NZ_KK737549.1	450451	451755	aceA	isocitrate lyase
cds-WP_002884559.1	NZ_KK737549.1	451835	453436	aceB	malate synthase A
cds-WP_004146576.1	NZ_KK737549.1	453697	454626	metA	homoserine O-succinyltransferase
cds-WP_004178258.1	NZ_KK737549.1	454783	455244		acetyltransferase
cds-WP_032425377.1	NZ_KK737549.1	462509	464098	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
cds-WP_002884357.1	NZ_KK737549.1	464114	465409	purD	phosphoribosylamine--glycine ligase
cds-WP_032430271.1	NZ_KK737549.1	465399	466730	zraR	sigma-54-dependent response regulator transcription factor ZraR
cds-WP_021441012.1	NZ_KK737549.1	466717	468111	zraS	two-component system sensor histidine kinase ZraS
cds-WP_002884346.1	NZ_KK737549.1	468371	468808	zraP	zinc resistance sensor/chaperone ZraP
cds-WP_002884344.1	NZ_KK737549.1	468812	469507		DUF1481 domain-containing protein
cds-WP_002884342.1	NZ_KK737549.1	469520	469792	hupA	DNA-binding protein HU-alpha
cds-WP_002884331.1	NZ_KK737549.1	469979	470569		YjaG family protein
cds-WP_009485014.1	NZ_KK737549.1	470612	471283	nfi	deoxyribonuclease V
cds-WP_004178235.1	NZ_KK737549.1	471296	472360	hemE	uroporphyrinogen decarboxylase
cds-WP_002884327.1	NZ_KK737549.1	472401	473174	nudC	NAD(+) diphosphatase
cds-WP_002884324.1	NZ_KK737549.1	473268	473765		Rsd/AlgQ family anti-sigma factor
cds-WP_004178230.1	NZ_KK737549.1	474028	475923	thiC	phosphomethylpyrimidine synthase ThiC
cds-WP_004152310.1	NZ_KK737549.1	475923	476558	thiE	thiamine phosphate synthase
cds-WP_004177871.1	NZ_KK737549.1	476551	477306	thiF	thiazole biosynthesis adenylyltransferase ThiF
cds-WP_002884183.1	NZ_KK737549.1	477290	477490	thiS	sulfur carrier protein ThiS
cds-WP_004146302.1	NZ_KK737549.1	477492	478262	thiG	thiazole synthase
cds-WP_004212852.1	NZ_KK737549.1	478259	479392	thiH	2-iminoacetate synthase ThiH
cds-WP_004178221.1	NZ_KK737549.1	479709	481241		sensor domain-containing diguanylate cyclase
cds-WP_002884150.1	NZ_KK737549.1	481414	481719		PTS sugar transporter subunit IIB
cds-WP_004212847.1	NZ_KK737549.1	481723	482040		PTS lactose/cellobiose transporter subunit IIA
cds-WP_004192681.1	NZ_KK737549.1	482083	483423	dcuB	anaerobic C4-dicarboxylate transporter DcuB
cds-WP_002884146.1	NZ_KK737549.1	483824	488047	rpoC	DNA-directed RNA polymerase subunit beta'
cds-WP_004901914.1	NZ_KK737549.1	488124	492152	rpoB	DNA-directed RNA polymerase subunit beta
cds-WP_002884142.1	NZ_KK737549.1	492477	492842	rplL	50S ribosomal protein L7/L12
cds-WP_001207203.1	NZ_KK737549.1	492909	493406	rplJ	50S ribosomal protein L10
cds-WP_002884036.1	NZ_KK737549.1	493820	494524	rplA	50S ribosomal protein L1
cds-WP_002884034.1	NZ_KK737549.1	494528	494956	rplK	50S ribosomal protein L11
cds-WP_001287521.1	NZ_KK737549.1	495113	495658	nusG	transcription termination/antitermination protein NusG
cds-WP_002883772.1	NZ_KK737549.1	495660	496043	secE	preprotein translocase subunit SecE
cds-WP_004174069.1-2	NZ_KK737549.1	496380	497564	tuf	elongation factor Tu
cds-WP_002883524.1	NZ_KK737549.1	498550	499500	coaA	type I pantothenate kinase
cds-WP_002883521.1	NZ_KK737549.1	499526	500488	birA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA
cds-WP_032430275.1	NZ_KK737549.1	500485	501513	murB	UDP-N-acetylmuramate dehydrogenase
cds-WP_002883453.1	NZ_KK737549.1	509001	509534	hemG	menaquinone-dependent protoporphyrinogen IX dehydrogenase
cds-WP_002883450.1	NZ_KK737549.1	509546	510997	trkH	Trk system potassium transporter TrkH
cds-WP_002883449.1	NZ_KK737549.1	511036	511650		IMPACT family protein
cds-WP_032430276.1	NZ_KK737549.1	511650	512981	pepQ	Xaa-Pro dipeptidase
cds-WP_032430277.1	NZ_KK737549.1	513173	515362	fadB	fatty acid oxidation complex subunit alpha FadB
cds-WP_004150456.1	NZ_KK737549.1	515372	516535	fadA	acetyl-CoA C-acyltransferase FadA
cds-WP_002883448.1	NZ_KK737549.1	516642	517343	fre	NAD(P)H-flavin reductase
cds-WP_004146456.1	NZ_KK737549.1	517393	518868	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase
cds-WP_002883430.1	NZ_KK737549.1	519047	519535	rfaH	transcription/translation regulatory transformer protein RfaH
cds-WP_004146458.1	NZ_KK737549.1	519532	520335	tatD	3'-5' ssDNA/RNA exonuclease TatD
cds-WP_002883427.1	NZ_KK737549.1	520368	521147	tatC	Sec-independent protein translocase subunit TatC
cds-WP_002883426.1	NZ_KK737549.1	521150	521686	tatB	Sec-independent protein translocase subunit TatB
cds-WP_002883425.1	NZ_KK737549.1	521690	521941	tatA	Sec-independent protein translocase subunit TatA
cds-WP_004177924.1	NZ_KK737549.1	522071	523711	ubiB	ubiquinone biosynthesis regulatory protein kinase UbiB
cds-WP_021441002.1	NZ_KK737549.1	523708	524313		SCP2 domain-containing protein
cds-WP_002883421.1	NZ_KK737549.1	524327	525082	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase UbiE
cds-WP_021441001.1	NZ_KK737549.1	525153	526601	rmuC	DNA recombination protein RmuC
cds-WP_004181652.1	NZ_KK737549.1	526737	527498	udp	uridine phosphorylase
cds-WP_002883417.1	NZ_KK737549.1	527771	528583		dienelactone hydrolase family protein
cds-WP_021441000.1	NZ_KK737549.1	528642	530906	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
cds-WP_002883415.1	NZ_KK737549.1	531154	532107	metR	HTH-type transcriptional regulator MetR
cds-WP_021440999.1	NZ_KK737549.1	531995	532894		DMT family transporter
cds-WP_004146466.1	NZ_KK737549.1	532983	533783	yigL	sugar/pyridoxal phosphate phosphatase YigL
cds-WP_002883412.1	NZ_KK737549.1	533828	534820	pldB	lysophospholipase L2
cds-WP_002883411.1	NZ_KK737549.1	534930	535550	rhtB	homoserine/homoserine lactone efflux protein
cds-WP_021440998.1	NZ_KK737549.1	535713	536633		Rpn family recombination-promoting nuclease/putative transposase
cds-WP_021440997.1	NZ_KK737549.1	536679	537299	rhtC	threonine export protein RhtC
cds-WP_032430279.1	NZ_KK737549.1	537361	539187	recQ	ATP-dependent DNA helicase RecQ
cds-WP_002883408.1	NZ_KK737549.1	539255	540115	pldA	phospholipase A
cds-WP_002883404.1	NZ_KK737549.1	540268	540732		thioesterase family protein
cds-WP_002883402.1	NZ_KK737549.1	540781	541674	rarD	EamA family transporter RarD
cds-WP_002883400.1	NZ_KK737549.1	541718	542668	corA	magnesium/cobalt transporter CorA
cds-WP_002883398.1	NZ_KK737549.1	543024	545186	uvrD	DNA helicase II
cds-WP_032430280.1	NZ_KK737549.1	545250	545966	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
cds-WP_002883396.1	NZ_KK737549.1	545966	546868	xerC	tyrosine recombinase XerC
cds-WP_002883395.1	NZ_KK737549.1	546865	547572		DUF484 domain-containing protein
cds-WP_002883394.1	NZ_KK737549.1	547569	548393	dapF	diaminopimelate epimerase
cds-WP_002883392.1	NZ_KK737549.1	548429	548632		lipoprotein
cds-WP_002883389.1	NZ_KK737549.1	548779	549099	cyaY	iron donor protein CyaY
cds-WP_002883383.1	NZ_KK737549.1	549233	551785	cyaA	class I adenylate cyclase
cds-WP_021440994.1	NZ_KK737549.1	552143	553084	hemC	hydroxymethylbilane synthase
cds-WP_012737128.1	NZ_KK737549.1	553081	553821	hemD	uroporphyrinogen-III synthase
cds-WP_004150429.1	NZ_KK737549.1	553843	555024	hemX	uroporphyrinogen-III C-methyltransferase
cds-WP_004150428.1	NZ_KK737549.1	555028	556224	hemY	protoheme IX biogenesis protein HemY
cds-WP_002883322.1	NZ_KK737549.1	557224	558609		amino acid permease
cds-WP_004186366.1	NZ_KK737549.1	558815	559555	rffM	lipopolysaccharide N-acetylmannosaminouronosyltransferase
cds-WP_032428460.1	NZ_KK737549.1	559567	560913	wzyE	ECA oligosaccharide polymerase
cds-WP_021440992.1	NZ_KK737549.1	560910	561986		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
cds-WP_002883312.1	NZ_KK737549.1	561983	563233	wzxE	lipid III flippase WzxE
cds-WP_002883310.1	NZ_KK737549.1	563235	564365	rffA	dTDP-4-amino-4%2C6-dideoxygalactose transaminase
cds-WP_004146507.1	NZ_KK737549.1	564371	565045	rffC	dTDP-4-amino-4%2C6-dideoxy-D-galactose acyltransferase
cds-WP_002883307.1	NZ_KK737549.1	565023	565904	rfbA	glucose-1-phosphate thymidylyltransferase RfbA
cds-WP_002883303.1	NZ_KK737549.1	565923	566990	rffG	dTDP-glucose 4%2C6-dehydratase
cds-WP_021440991.1	NZ_KK737549.1	566987	568249	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase
cds-WP_002883297.1	NZ_KK737549.1	568246	569376	wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
cds-WP_002883296.1	NZ_KK737549.1	569433	570479	wzzE	ECA polysaccharide chain length modulation protein
cds-WP_002883295.1	NZ_KK737549.1	570493	571596	wecA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
cds-WP_002883293.1	NZ_KK737549.1	571837	573096	rho	transcription termination factor Rho
cds-WP_002883224.1	NZ_KK737549.1	573427	573756	trxA	thioredoxin TrxA
cds-WP_002883222.1	NZ_KK737549.1	574098	575363	rhlB	ATP-dependent RNA helicase RhlB
cds-WP_072271788.1	NZ_KK737549.1	575482	576990	gppA	guanosine-5'-triphosphate%2C3'-diphosphate diphosphatase
cds-WP_002883211.1	NZ_KK737549.1	577010	577936		LysR family transcriptional regulator
cds-WP_004181642.1	NZ_KK737549.1	578067	579065		amidohydrolase family protein
cds-WP_002883185.1	NZ_KK737549.1	579128	579850		DUF554 domain-containing protein
cds-WP_032430283.1	NZ_KK737549.1	579855	581876	rep	DNA helicase Rep
cds-WP_002883181.1	NZ_KK737549.1	581989	582270		peptidyl-prolyl cis-trans isomerase
cds-WP_002883180.1	NZ_KK737549.1	582322	582603	ppiC	peptidylprolyl isomerase PpiC
cds-WP_002883178.1	NZ_KK737549.1	582807	584282	ilvC	ketol-acid reductoisomerase
cds-WP_002883176.1	NZ_KK737549.1	584435	585325	ilvY	HTH-type transcriptional activator IlvY
cds-WP_002883174.1	NZ_KK737549.1	585322	586866	ilvA	threonine ammonia-lyase%2C biosynthetic
cds-WP_002883173.1	NZ_KK737549.1	586869	588719	ilvD	dihydroxy-acid dehydratase
cds-WP_032430284.1	NZ_KK737549.1	588780	589709	ilvE	branched-chain-amino-acid transaminase
cds-WP_002883170.1	NZ_KK737549.1	589726	589983	ilvM	acetolactate synthase 2 small subunit
cds-WP_012737117.1	NZ_KK737549.1	589980	591626		acetolactate synthase 2 catalytic subunit
cds-WP_001311244.1	NZ_KK737549.1	591767	591865	ilvL	ilv operon leader peptide
cds-WP_032430285.1	NZ_KK737549.1	592220	593740		YifB family Mg chelatase-like AAA ATPase
cds-WP_004146520.1	NZ_KK737549.1	593766	594104		DUF413 domain-containing protein
cds-WP_004177958.1	NZ_KK737549.1	594223	595044	hdfR	HTH-type transcriptional regulator HdfR
cds-WP_032430287.1	NZ_KK737549.1	603456	604307	murI	glutamate racemase
cds-WP_004146288.1	NZ_KK737549.1	604252	606090	btuB	TonB-dependent vitamin B12 receptor BtuB
cds-WP_002883023.1	NZ_KK737549.1	606457	607557	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA
cds-WP_002883021.1	NZ_KK737549.1	607609	607968		YijD family membrane protein
cds-WP_004151856.1	NZ_KK737549.1	607984	608619	fabR	HTH-type transcriptional repressor FabR
cds-WP_002883016.1	NZ_KK737549.1	608816	610216	sthA	Si-specific NAD(P)(+) transhydrogenase
cds-WP_002883015.1	NZ_KK737549.1	610199	611116	oxyR	DNA-binding transcriptional regulator OxyR
cds-WP_032430289.1	NZ_KK737549.1	611375	612748	argH	argininosuccinate lyase
cds-WP_004187843.1	NZ_KK737549.1	612848	613624	argB	acetylglutamate kinase
cds-WP_004181637.1	NZ_KK737549.1	613631	614635	argC	N-acetyl-gamma-glutamyl-phosphate reductase
cds-WP_019705783.1	NZ_KK737549.1	614749	615900	argE	acetylornithine deacetylase
cds-WP_004181636.1	NZ_KK737549.1	616159	618810	ppc	phosphoenolpyruvate carboxylase
cds-WP_021440981.1	NZ_KK737549.1	618854	619504	zinT	metal-binding protein ZinT
cds-WP_004220885.1	NZ_KK737549.1	619529	620515		helix-turn-helix transcriptional regulator
cds-WP_004177977.1	NZ_KK737549.1	620721	621383	fsa	fructose-6-phosphate aldolase
cds-WP_004146274.1	NZ_KK737549.1	621438	622541		glycerol dehydrogenase
cds-WP_004177983.1	NZ_KK737549.1	622605	623486		DMT family transporter
cds-WP_021440979.1	NZ_KK737549.1	623630	624517	metF	methylenetetrahydrofolate reductase
cds-WP_021440978.1	NZ_KK737549.1	624746	625654		LysR family transcriptional regulator
cds-WP_021440977.1	NZ_KK737549.1	625746	626117		carboxymuconolactone decarboxylase family protein
cds-WP_032428457.1	NZ_KK737549.1	626155	627711		bifunctional metallophosphatase/5'-nucleotidase
cds-WP_013815099.1-68	NZ_KK737549.1	627780	628748		IS5-like element IS903B family transposase
cds-WP_004181629.1	NZ_KK737549.1	628916	630052		hypothetical protein
cds-WP_032430291.1	NZ_KK737549.1	630027	632459		bifunctional aspartate kinase/homoserine dehydrogenase II
cds-WP_004150388.1	NZ_KK737549.1	632462	633622	metB	cystathionine gamma-synthase
cds-WP_002882924.1	NZ_KK737549.1	633890	634207	metJ	met regulon transcriptional regulator MetJ
cds-WP_002882922.1	NZ_KK737549.1	634309	634521	rpmE	50S ribosomal protein L31
cds-WP_025710954.1	NZ_KK737549.1	634774	636969	priA	primosomal protein N'
cds-WP_002882921.1	NZ_KK737549.1	637120	638148	cytR	DNA-binding transcriptional regulator CytR
cds-WP_071600598.1	NZ_KK737549.1	638242	639210	ftsN	cell division protein FtsN
cds-WP_002882918.1	NZ_KK737549.1	639302	639832	hslV	ATP-dependent protease subunit HslV
cds-WP_002882917.1	NZ_KK737549.1	639842	641176	hslU	HslU--HslV peptidase ATPase subunit
cds-WP_032430292.1	NZ_KK737549.1	641246	642166	menA	1%2C4-dihydroxy-2-naphthoate polyprenyltransferase
cds-WP_032430293.1	NZ_KK737549.1	642259	642744	rraA	ribonuclease E activity regulator RraA
cds-WP_002882911.1	NZ_KK737549.1	642806	643768	pfkA	6-phosphofructokinase
cds-WP_002882907.1	NZ_KK737549.1	643965	644867	fieF	CDF family cation-efflux transporter FieF
cds-WP_002882903.1	NZ_KK737549.1	645026	645529	cpxP	cell-envelope stress modulator CpxP
cds-WP_002882901.1	NZ_KK737549.1	645679	646377	cpxR	envelope stress response regulator transcription factor CpxR
cds-WP_032430294.1	NZ_KK737549.1	646374	647747	cpxA	envelope stress sensor histidine kinase CpxA
cds-WP_002882896.1	NZ_KK737549.1	647829	648503	yiiM	6-N-hydroxylaminopurine resistance protein
cds-WP_002882894.1	NZ_KK737549.1	648576	649196	sodA	superoxide dismutase [Mn]
cds-WP_032430295.1	NZ_KK737549.1	649486	650520	rhaT	L-rhamnose/proton symporter RhaT
cds-WP_002882891.1	NZ_KK737549.1	650553	651398	rhaR	HTH-type transcriptional activator RhaR
cds-WP_002882888.1	NZ_KK737549.1	651472	652308	rhaS	HTH-type transcriptional activator RhaS
cds-WP_002882885.1	NZ_KK737549.1	652619	654085	rhaB	rhamnulokinase
cds-WP_004150375.1	NZ_KK737549.1	654082	655341	rhaA	L-rhamnose isomerase
cds-WP_004187188.1	NZ_KK737549.1	655491	656321	rhaD	rhamnulose-1-phosphate aldolase
cds-WP_002882880.1	NZ_KK737549.1	656403	657389	rhaS	rhamnose ABC transporter substrate-binding protein
cds-WP_021440966.1	NZ_KK737549.1	657535	659046		sugar ABC transporter ATP-binding protein
cds-WP_004181621.1	NZ_KK737549.1	659043	660050		ABC transporter permease
cds-WP_032430296.1	NZ_KK737549.1	660047	661051		ABC transporter permease
cds-WP_002882871.1	NZ_KK737549.1	661141	662289	fucO	lactaldehyde reductase
cds-WP_021440964.1	NZ_KK737549.1	662286	662600	rhaM	L-rhamnose mutarotase
cds-WP_004210464.1	NZ_KK737549.1	662638	663903		MFS transporter
cds-WP_004178018.1	NZ_KK737549.1	663945	666068		alpha-galactosidase
cds-WP_021440963.1	NZ_KK737549.1	666184	667179		substrate-binding domain-containing protein
cds-WP_002882865.1	NZ_KK737549.1	667267	667815		helix-turn-helix transcriptional regulator
cds-WP_032430297.1	NZ_KK737549.1	667915	668571		AzlC family ABC transporter permease
cds-WP_004146241.1	NZ_KK737549.1	668571	668894		AzlD domain-containing protein
cds-WP_002882830.1	NZ_KK737549.1	668935	669147		DUF1471 domain-containing protein
cds-WP_032430298.1	NZ_KK737549.1	669276	670112	fdhD	formate dehydrogenase accessory sulfurtransferase FdhD
cds-WP_085921749.1	NZ_KK737549.1	670269	673319	fdnG	formate dehydrogenase-N subunit alpha
cds-WP_002882822.1	NZ_KK737549.1	673332	674234	fdxH	formate dehydrogenase subunit beta
cds-WP_032430299.1	NZ_KK737549.1	674231	674866	fdoI	formate dehydrogenase cytochrome b556 subunit
cds-WP_004150358.1	NZ_KK737549.1	674863	675792	fdhE	formate dehydrogenase accessory protein FdhE
cds-WP_019705794.1	NZ_KK737549.1	675966	676349		type II toxin-antitoxin system VapC family toxin
cds-WP_004150355.1	NZ_KK737549.1	676349	676591		ribbon-helix-helix domain-containing protein
cds-WP_032430300.1	NZ_KK737549.1	676796	677713		alpha/beta hydrolase
cds-WP_004178031.1	NZ_KK737549.1	677728	678669	fabY	fatty acid biosynthesis protein FabY
cds-WP_002882809.1	NZ_KK737549.1	678714	679151	dtd	D-tyrosyl-tRNA(Tyr) deacylase
cds-WP_004146232.1	NZ_KK737549.1	679148	680008		virulence factor BrkB family protein
cds-WP_004151865.1	NZ_KK737549.1	680002	680601	yihX	glucose-1-phosphatase
cds-WP_002882755.1	NZ_KK737549.1	680737	682560	typA	ribosome-dependent GTPase TypA
cds-WP_002882753.1	NZ_KK737549.1	682939	684348	glnA	glutamate--ammonia ligase
cds-WP_004146229.1	NZ_KK737549.1	684537	685586	glnL	nitrogen regulation protein NR(II)
cds-WP_002882749.1	NZ_KK737549.1	685595	687004	glnG	nitrogen regulation protein NR(I)
cds-WP_004152951.1	NZ_KK737549.1	687115	687225	yshB	YshB family small membrane protein
cds-WP_002882745.1	NZ_KK737549.1	687261	688634	hemN	oxygen-independent coproporphyrinogen III oxidase
cds-WP_002882743.1	NZ_KK737549.1	688823	689329	yihI	Der GTPase-activating protein YihI
cds-WP_002882734.1	NZ_KK737549.1	689913	690545		YihA family ribosome biogenesis GTP-binding protein
cds-WP_002882729.1	NZ_KK737549.1	690893	693685	polA	DNA polymerase I
cds-WP_004150336.1	NZ_KK737549.1	694082	694981		acyltransferase
cds-WP_004146224.1	NZ_KK737549.1	695030	695653	dsbA	thiol:disulfide interchange protein DsbA
cds-WP_004187940.1	NZ_KK737549.1	695681	696667		serine/threonine protein kinase
cds-WP_002882612.1	NZ_KK737549.1	696743	697012		YihD family protein
cds-WP_004178039.1	NZ_KK737549.1	697084	697665	mobA	molybdenum cofactor guanylyltransferase MobA
cds-WP_002882596.1	NZ_KK737549.1	697662	698168	mobB	molybdopterin-guanine dinucleotide biosynthesis protein B
cds-WP_004150973.1	NZ_KK737550.1	3504	6077	clpB	ATP-dependent chaperone ClpB
cds-WP_021440571.1	NZ_KK737550.1	6207	6938	pgeF	polyphenol oxidase
cds-WP_032428369.1	NZ_KK737550.1	6935	7915	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD
cds-WP_004145664.1	NZ_KK737550.1	8047	8784	bamD	outer membrane protein assembly factor BamD
cds-WP_002914111.1	NZ_KK737550.1	9055	9390	raiA	ribosome-associated translation inhibitor RaiA
cds-WP_100250063.1	NZ_KK737550.1	9497	9544	pheL	pheA operon leader peptide PheL
cds-WP_021440574.1	NZ_KK737550.1	9645	10805	pheA	bifunctional chorismate mutase/prephenate dehydratase
cds-WP_021440575.1	NZ_KK737550.1	10802	11674		SMP-30/gluconolactonase/LRE family protein
cds-WP_014907099.1	NZ_KK737550.1	11737	12858	tyrA	bifunctional chorismate mutase/prephenate dehydrogenase
cds-WP_002914114.1	NZ_KK737550.1	12868	13938	aroF	3-deoxy-7-phosphoheptulonate synthase AroF
cds-WP_004174804.1	NZ_KK737550.1	14281	14790		YfiR family protein
cds-WP_002914116.1	NZ_KK737550.1	14783	16006	dgcN	diguanylate cyclase DgcN
cds-WP_004145671.1	NZ_KK737550.1	16020	16502		OmpA family protein
cds-WP_023285466.1	NZ_KK737550.1	16511	17881		PepSY domain-containing protein
cds-WP_002914119.1	NZ_KK737550.1	17938	18396		DUF2946 domain-containing protein
cds-WP_002914145.1	NZ_KK737550.1	18516	18863	rplS	50S ribosomal protein L19
cds-WP_002914147.1	NZ_KK737550.1	18903	19670	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD
cds-WP_004150977.1	NZ_KK737550.1	19702	20250	rimM	ribosome maturation factor RimM
cds-WP_002914149.1	NZ_KK737550.1	20269	20517	rpsP	30S ribosomal protein S16
cds-WP_002914152.1	NZ_KK737550.1	20777	22141	ffh	signal recognition particle protein
cds-WP_002914153.1	NZ_KK737550.1	22305	23096		inner membrane protein YpjD
cds-WP_004149392.1	NZ_KK737550.1	23116	24402		HlyC/CorC family transporter
cds-WP_004174800.1	NZ_KK737550.1	24523	25113	grpE	nucleotide exchange factor GrpE
cds-WP_002914158.1	NZ_KK737550.1	25238	26116	nadK	NAD(+) kinase
cds-WP_004174799.1	NZ_KK737550.1	26203	27864	recN	DNA repair protein RecN
cds-WP_002914160.1	NZ_KK737550.1	28012	28353	bamE	outer membrane protein assembly factor BamE
cds-WP_004145682.1	NZ_KK737550.1	28420	28710		RnfH family protein
cds-WP_015875096.1	NZ_KK737550.1	28700	29176		type II toxin-antitoxin system RatA family toxin
